"year","state_code","issuer_id","issuer_name","market","source"
2016,"TX",41549,"Southwest Life & Health Insurance Co.","Small Group","URR"
2017,"TX",41549,"Southwest Life & Health","Small Group","URR"
2014,"TX",43398,"National Foundation Life Insurance Company","Individual","URR"
2015,"TX",43398,"National Foundation Life Insurance Company","Individual","URR"
2016,"TX",43398,"National Foundation Life Insurance Company","Individual","URR"
2017,"TX",43398,"National Foundation Life Insurance Company","Individual","URR"
2014,"TX",45125,"Nippon Life Insurance Company of America","Small Group","URR"
2015,"TX",45125,"Nippon Life Insurance Company of America","Small Group","URR"
2016,"TX",45125,"Nippon Life Insurance Company of America","Small Group","URR"
2014,"TX",45786,"Molina Healthcare of Texas, Inc","Individual","URR"
2015,"TX",45786,"Molina Healthcare of Texas, Inc.","Individual","URR"
2016,"TX",45786,"Molina Healthcare of Texas, Inc.","Individual","URR"
2017,"TX",45786,"Molina Healthcare of Texas, Inc.","Individual","URR"
2014,"TX",46224,"Community First Health Plans, Inc.","Individual","URR"
2015,"TX",46224,"Community First Health Plans","Individual","URR"
2016,"TX",46224,"Community First Health Plans","Individual","URR"
2017,"TX",46224,"Community First Health Plans","Individual","URR"
2014,"TX",53799,"Freedom Life Insurance Company of America","Individual","URR"
2015,"TX",53799,"Freedom Life Insurance Company of America","Individual","URR"
2016,"TX",53799,"Freedom Life Insurance Company of America","Individual","URR"
2017,"TX",53799,"Freedom Life Insurance Company of America","Individual","URR"
2014,"TX",55409,"Cigna Health and Life Insurance Company","Individual","URR"
2015,"TX",55409,"Cigna Health and Life Insurance Company","Individual","URR"
2016,"TX",55409,"Cigna Health and Life Insurance Company","Individual","URR"
2017,"TX",55409,"Cigna Health and Life Insurance Company","Individual","URR"
2017,"TX",57125,"US Health and Life Insurance Company","Small Group","URR"
2014,"TX",58483,"John Alden Life Insurance Company","Small Group","URR"
2015,"TX",58483,"John Alden Life Insurance Company","Small Group","URR"
2015,"TX",58840,"Aetna Health Inc.","Small Group","URR"
2016,"TX",58840,"Aetna Health Inc.  (a TX corp.)","Small Group","URR"
2017,"TX",58840,"Aetna Health Inc.  (a TX corp.)","Small Group","URR"
2014,"TX",63141,"Humana Insurance Company","Individual","URR"
2014,"TX",63141,"Humana Insurance Company","Small Group","URR"
2015,"TX",63141,"Humana Insurance Company","Small Group","URR"
2015,"TX",63141,"Humana Insurance Company","Individual","URR"
2016,"TX",63141,"Humana Insurance Company","Individual","URR"
2016,"TX",63141,"Humana Insurance Company","Small Group","URR"
2017,"TX",63141,"Humana Insurance Company","Small Group","URR"
2014,"TX",63509,"Valley Baptist Health Plans, dba of VBIC","Individual","URR"
2014,"TX",63509,"Valley Baptist Health Plans, dba of VBIC","Small Group","URR"
2015,"TX",63509,"Allegian Health Plans","Small Group","URR"
2015,"TX",63509,"Valley Baptist Insurance Company dba Valley Baptist Health Plans","Individual","URR"
2016,"TX",63509,"Allegian Insurance Company","Individual","URR"
2016,"TX",63509,"Allegian Insurance Company","Small Group","URR"
2017,"TX",63509,"Allegian Insurance Company","Small Group","URR"
2017,"TX",63509,"Allegian Insurance Company","Individual","URR"
2015,"TX",66252,"CHRISTUS Health Plan","Individual","URR"
2016,"TX",66252,"CHRISTUS Health Plan","Individual","URR"
2017,"TX",66252,"CHRISTUS Health Plan","Individual","URR"
2014,"TX",68330,"Sterling Life Insurance Company","Small Group","URR"
2015,"TX",68330,"Sterling Life Insurance Company","Small Group","URR"
2014,"TX",70619,"UnitedHealthcare Life Insurance Company","Individual","URR"
2015,"TX",70619,"UnitedHealthcare Life Insurance Company","Individual","URR"
2016,"TX",70619,"UnitedHealthcare Life Insurance Company","Individual","URR"
2014,"TX",71837,"Sendero Health Plans, Inc.","Individual","URR"
2015,"TX",71837,"Sendero Health Plans, Inc.","Individual","URR"
2016,"TX",71837,"Sendero Health Plans, Inc.","Individual","URR"
2017,"TX",71837,"Sendero Health Plans, Inc.","Individual","URR"
2016,"TX",76589,"Cigna HealthCare of Texas, Inc.","Individual","URR"
2017,"TX",76589,"Cigna HealthCare of Texas, Inc.","Individual","URR"
2014,"TX",81795,"USAble Mutual Insurance Company","Small Group","URR"
2016,"TX",81795,"USAble Mutual Insurance Company","Small Group","URR"
2017,"TX",81795,"USAble Mutual Insurance Company","Small Group","URR"
2014,"TX",82595,"Madison National Life Insurance Company, Inc.","Small Group","URR"
2015,"TX",82595,"Madison National Life Insurance Company, Inc.","Small Group","URR"
2016,"TX",84479,"Vista Health Plan, Inc.","Small Group","URR"
2016,"TX",84479,"Vista Health Plan, Inc.","Individual","URR"
2017,"TX",84479,"Vista Health Plan, Inc.","Individual","URR"
2017,"TX",84479,"Vista Health Plan, Inc.","Small Group","URR"
2015,"TX",85947,"All Savers Insurance Company","Small Group","URR"
2015,"TX",85947,"All Savers Insurance Company","Individual","URR"
2016,"TX",85947,"All Savers Insurance Company","Individual","URR"
2016,"TX",85947,"All Savers Insurance Company","Small Group","URR"
2014,"TX",87226,"Superior Health Plan","Individual","URR"
2015,"TX",87226,"Superior Health Plan","Individual","URR"
2016,"TX",87226,"Superior Health Plan","Individual","URR"
2017,"TX",87226,"Superior Health Plan","Individual","URR"
2014,"TX",91716,"Aetna Life Insurance Company","Individual","URR"
2015,"TX",91716,"Aetna Life Insurance Company","Small Group","URR"
2015,"TX",91716,"Aetna Life Insurance Company","Individual","URR"
2016,"TX",91716,"Aetna Life Insurance Company","Small Group","URR"
2016,"TX",91716,"Aetna Life Insurance Company","Individual","URR"
2017,"TX",91716,"Aetna Life Insurance Company","Individual","URR"
2017,"TX",91716,"Aetna Life Insurance Company","Small Group","URR"
2016,"TX",92224,"National Health Insurance Co.","Small Group","URR"
2017,"TX",92224,"National Health Insurance Co.","Small Group","URR"
2014,"TX",97679,"Standard Security Life Insurance Company of New York","Small Group","URR"
2015,"TX",97679,"Standard Security Life Insurance Company of New York","Small Group","URR"
2014,"TX",98809,"UnitedHealthcare Insurance Company","Small Group","URR"
2015,"TX",98809,"UnitedHealthcare Insurance Company","Small Group","URR"
2016,"TX",98809,"UnitedHealthcare Insurance Company","Small Group","URR"
2016,"TX",98809,"UHIC","Small Group","URR"
2016,"TX",98809,"UnitedHealthcare Insurance Company","Individual","URR"
2017,"TX",98809,"UHIC","Small Group","URR"
2014,"UT",18167,"Molina Healthcare of Utah, Inc.","Individual","URR"
2015,"UT",18167,"Molina Healthcare of Utah, Inc.","Individual","URR"
2016,"UT",18167,"Molina Healthcare of Utah, Inc.","Individual","URR"
2017,"UT",18167,"Molina Healthcare of Utah, Inc.","Individual","URR"
2015,"UT",21400,"National Foundation Life Insurance Company","Individual","URR"
2016,"UT",21400,"National Foundation Life Insurance Company","Individual","URR"
2017,"UT",21400,"National Foundation Life Insurance Company","Individual","URR"
2014,"UT",22013,"Regence BlueCross BlueShield of Utah","Small Group","URR"
2014,"UT",22013,"Regence BlueCross BlueShield of Utah","Individual","URR"
2015,"UT",22013,"Regence BlueCross BlueShield of Utah","Small Group","URR"
2015,"UT",22013,"Regence BlueCross BlueShield of Utah","Individual","URR"
2016,"UT",22013,"Regence BlueCross BlueShield of Utah","Small Group","URR"
2016,"UT",22013,"Regence BlueCross BlueShield of Utah","Individual","URR"
2017,"UT",22013,"Regence BlueCross BlueShield of Utah","Individual","URR"
2017,"UT",22013,"Regence BlueCross BlueShield of Utah","Small Group","URR"
2014,"UT",27619,"Arches Mutual Insurance Company","Individual","URR"
2014,"UT",27619,"Arches Mutual Insurance Company","Small Group","URR"
2015,"UT",27619,"Arches Mutual Insurance Company","Small Group","URR"
2015,"UT",27619,"Arches Mutual Insurance Company","Individual","URR"
2016,"UT",29031,"National Health Insurance Co.","Small Group","URR"
2017,"UT",29031,"National Health Insurance Co.","Small Group","URR"
2014,"UT",34541,"BridgeSpan Health Company","Individual","URR"
2015,"UT",34541,"BridgeSpan Health Utah","Individual","URR"
2016,"UT",34541,"BridgeSpan Health Company","Individual","URR"
2017,"UT",34541,"BridgeSpan Health Company","Individual","URR"
2014,"UT",38927,"Altius Health Plans Inc.","Small Group","URR"
2014,"UT",38927,"Altius Health Plans Inc.","Individual","URR"
2015,"UT",38927,"Altius Health Plans Inc.","Small Group","URR"
2015,"UT",38927,"Altius Health Plans Inc.","Individual","URR"
2015,"UT",38927,"Aetna Health of Utah Inc.","Small Group","URR"
2016,"UT",38927,"Altius Health Plans Inc.","Individual","URR"
2016,"UT",38927,"Altius Health Plans Inc.","Small Group","URR"
2017,"UT",38927,"Aetna Health of Utah Inc.","Individual","URR"
2017,"UT",38927,"Aetna Health of Utah Inc.","Small Group","URR"
2016,"UT",42261,"University of Utah Health Insurance Plans","Individual","URR"
2017,"UT",42261,"University of Utah Health Inurance Plans","Individual","URR"
2014,"UT",43129,"UnitedHealthcare Life Insurance Company","Individual","URR"
2015,"UT",43129,"UnitedHealthcare Life Insurance Company","Individual","URR"
2016,"UT",43129,"UnitedHealthcare Life Insurance Company","Individual","URR"
2017,"UT",43129,"UnitedHealthcare Life Insurance Company","Individual","URR"
2015,"UT",44526,"Time Insurance Company","Individual","URR"
2014,"UT",46958,"Humana Insurance Company","Individual","URR"
2014,"UT",46958,"Humana Insurance Company","Small Group","URR"
2015,"UT",46958,"Humana Insurance Company","Small Group","URR"
2015,"UT",46958,"Humana Insurance Company","Individual","URR"
2016,"UT",46958,"Humana Insurance Company","Individual","URR"
2016,"UT",46958,"Humana Insurance Company","Small Group","URR"
2017,"UT",46958,"Humana Insurance Company","Small Group","URR"
2015,"UT",48588,"Aetna Life Insurance Company","Small Group","URR"
2016,"UT",48588,"Aetna Life Insurance Company","Small Group","URR"
2017,"UT",48588,"Aetna Life Insurance Company","Small Group","URR"
2015,"UT",51764,"Sterling Life Insurance Company","Small Group","URR"
2014,"UT",56764,"Humana Medical Plan of Utah","Individual","URR"
2015,"UT",56764,"Humana Medical Plan of Utah","Individual","URR"
2016,"UT",56764,"Humana Medical Plan of Utah","Individual","URR"
2014,"UT",66413,"UnitedHealthcare of Utah, Inc.","Small Group","URR"
2015,"UT",66413,"UnitedHealthcare of Utah, Inc.","Small Group","URR"
2016,"UT",66413,"UnitedHealthcare of Utah, Inc.","Small Group","URR"
2017,"UT",66413,"UnitedHealthcare of Utah, Inc.","Small Group","URR"
2014,"UT",68781,"SelectHealth","Individual","URR"
2014,"UT",68781,"SelectHealth","Small Group","URR"
2015,"UT",68781,"SelectHealth","Individual","URR"
2015,"UT",68781,"SelectHealth","Small Group","URR"
2016,"UT",68781,"SelectHealth","Individual","URR"
2016,"UT",68781,"SelectHealth","Small Group","URR"
2017,"UT",68781,"SelectHealth","Small Group","URR"
2017,"UT",68781,"SelectHealth","Individual","URR"
2016,"UT",79395,"HSA Health Insurance Company","Small Group","URR"
2017,"UT",79395,"HSA Health Insurance Company","Small Group","URR"
2014,"UT",80043,"WMI Mutual Insurance Company","Small Group","URR"
2015,"UT",80043,"WMI Mutual Insurance Company","Small Group","URR"
2016,"UT",80043,"WMI Mutual Insurance Company","Small Group","URR"
2017,"UT",80043,"WMI Mutual Insurance Company","Small Group","URR"
2014,"UT",97462,"UnitedHealthcare Insurance Company","Small Group","URR"
2015,"UT",97462,"UnitedHealthcare Insurance Company","Small Group","URR"
2016,"UT",97462,"UnitedHealthcare Insurance Company","Small Group","URR"
2017,"UT",97462,"UnitedHealthcare Insurance Company","Small Group","URR"
2014,"VA",10207,"BlueChoice, Inc.","Small Group","URR"
2014,"VA",10207,"BlueChoice, Inc.","Individual","URR"
2015,"VA",10207,"BlueChoice Inc.","Small Group","URR"
2015,"VA",10207,"BlueChoice, Inc.","Individual","URR"
2016,"VA",10207,"CareFirst BlueChoice, Inc.","Individual","URR"
2016,"VA",10207,"CareFirst BlueChoice, Inc.","Small Group","URR"
2017,"VA",10207,"CareFirst BlueChoice, Inc.","Small Group","URR"
2017,"VA",10207,"BlueChoice, Inc.","Individual","URR"
2014,"VA",12028,"Aetna Life Insurance Company","Individual","URR"
2014,"VA",12028,"Innovation Health Insurance Company","Small Group","URR"
2015,"VA",12028,"Innovation Health Insurance Company","Individual","URR"
2015,"VA",12028,"Innovation Health Insurance Company","Small Group","URR"
2016,"VA",12028,"Innovation Health Insurance Company","Individual","URR"
2016,"VA",12028,"Innovation Health Insurance Company","Small Group","URR"
2017,"VA",12028,"Innovation Health Insurance Company","Small Group","URR"
2017,"VA",12028,"Innovation Health Insurance Company","Individual","URR"
2014,"VA",13433,"Federated Mutual Insurance Company","Small Group","URR"
2015,"VA",13433,"Federated Mutual Insurance Company","Small Group","URR"
2016,"VA",13433,"Federated Mutual Insurance Company","Small Group","URR"
2017,"VA",13433,"Federated Mutual Insurance Company","Small Group","URR"
2014,"VA",15668,"Piedmont Community HealthCare, Inc.","Small Group","URR"
2014,"VA",15668,"Piedmont Community HealthCare, Inc.","Individual","URR"
2015,"VA",15668,"Piedmont Community HealthCare, Inc.","Small Group","URR"
2015,"VA",15668,"Piedmont Community HealthCare, Inc.","Individual","URR"
2016,"VA",15668,"Piedmont Community Health Care","Small Group","URR"
2016,"VA",15668,"Piedmont Community Health Care","Individual","URR"
2017,"VA",15668,"Piedmont Community Health Care","Individual","URR"
2017,"VA",15668,"Piedmont Community Health Care","Small Group","URR"
2014,"VA",16064,"Anthem Health Plans of VA","Individual","URR"
2014,"VA",16064,"Anthem Health Plans of VA, Inc.","Small Group","URR"
2015,"VA",16064,"Anthem Health Plans of VA, Inc.","Small Group","URR"
2016,"VA",16064,"Anthem Health Plans of VA, Inc.","Small Group","URR"
2017,"VA",16064,"Anthem Health Plans of VA, Inc.","Small Group","URR"
2014,"VA",20507,"Optima Health Plan","Small Group","URR"
2014,"VA",20507,"Optima Health Plan","Individual","URR"
2015,"VA",20507,"Optima Health Plan","Small Group","URR"
2015,"VA",20507,"Optima Health Plan","Individual","URR"
2016,"VA",20507,"Optima Health Plan","Individual","URR"
2016,"VA",20507,"Optima Health Plan","Small Group","URR"
2017,"VA",20507,"Optima Health Plan","Small Group","URR"
2017,"VA",20507,"Optima Health Plan","Individual","URR"
2015,"VA",21731,"Standard Security Life Insurance Company of New York","Small Group","URR"
2014,"VA",24251,"Optimum Choice, Inc.","Small Group","URR"
2015,"VA",24251,"Optimum Choice, Inc.","Small Group","URR"
2016,"VA",24251,"Optimum Choice, Inc.","Small Group","URR"
2017,"VA",24251,"Optum Choice, Inc.","Small Group","URR"
2014,"VA",25978,"UnitedHealthcare Insurance Company","Small Group","URR"
2015,"VA",25978,"UnitedHealthcare Insurance Company","Small Group","URR"
2016,"VA",25978,"UnitedHealthcare Insurance Company","Small Group","URR"
2017,"VA",25978,"UnitedHealthcare Insurance Company","Small Group","URR"
2016,"VA",37204,"Piedmont Community HealthCare HMO, Inc.","Individual","URR"
2016,"VA",37204,"Piedmont Community HealthCare HMO, Inc.","Small Group","URR"
2017,"VA",37204,"Piedmont Community HealthCare HMO, Inc.","Individual","URR"
2017,"VA",37204,"Piedmont Community HealthCare HMO, Inc.","Small Group","URR"
2014,"VA",38234,"Aetna Life Insurance Company","Individual","URR"
2014,"VA",38234,"Aetna Life Insurance Company","Small Group","URR"
2015,"VA",38234,"Aetna Life Insurance Company","Individual","URR"
2015,"VA",38234,"Aetna Life Insurance Company","Small Group","URR"
2016,"VA",38234,"Aetna Life Insurance Company","Small Group","URR"
2016,"VA",38234,"Aetna Life Insurance Company","Individual","URR"
2017,"VA",38234,"Aetna Life Insurance Company","Small Group","URR"
2015,"VA",38599,"UnitedHealthcare of the Mid-Atlantic, Inc.","Small Group","URR"
2016,"VA",38599,"United Healthcare of the Mid-Atlantic, Inc.","Individual","URR"
2016,"VA",38599,"UnitedHealthcare of the Mid-Atlantic, Inc.","Small Group","URR"
2017,"VA",38599,"UnitedHealthcare of the Mid Atlantic, Inc.","Individual","URR"
2017,"VA",38599,"UnitedHealthcare of the Mid Atlantic, Inc.","Small Group","URR"
2014,"VA",40308,"Group Hospitalization & Medical Services, Inc","Individual","URR"
2014,"VA",40308,"Group Medical and Hospitalizaiton Services, Inc","Small Group","URR"
2014,"VA",40308,"GHMSI, Inc.","Individual","URR"
